i_ano_compt;i_mes_compt;i_desc_complex_proc;i_desc_estab_cnes;i_desc_proc_realizado;i_qtd;id
2023;2;Alta complexidade;6876617 - HCB;0408030542 - RESSECÇÃO DE ELEMENTO VERTEBRAL POSTERIOR / POSTERO-LATERAL DISTAIL A C2 (AT 2 SEGMENTOS) ;1;58699
2023;2;Alta complexidade;6876617 - HCB;0412010038 - COLOCAÇÃO DE PROTESE LARINGO-TRAQUEAL, TRAQUEAL, TRAQUEO-BRONQUICA, BRONQUICA POR VIA ENDOSCOPICA (INCLUI PROTESE);2;58700
2023;2;Alta complexidade;6876617 - HCB;0416020224 - LINFADENECTOMIA RETROPERITONIAL EM ONCOLOGIA;1;58701
2023;2;Alta complexidade;6876617 - HCB;0416040101 - HEPATECTOMIA PARCIAL EM ONCOLOGIA ;1;58702
2023;2;Alta complexidade;6876617 - HCB;0416090133 - RESSECÇÃO DE TUMOR DE PARTES MOLES EM ONCOLOGIA ;3;58703
2023;2;Média complexidade;6876617 - HCB;0201010046 - BIOPSIA DE ANUS E CANAL ANAL;2;58704
2023;2;Média complexidade;6876617 - HCB;0201010224 - BIOPSIA DE GANGLIO LINFATICO;3;58705
2023;2;Média complexidade;6876617 - HCB;0201010275 - BIOPSIA DE MEDULA OSSEA ;10;58706
2023;2;Média complexidade;6876617 - HCB;0201010321 - BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO INFERIOR (POR AGULHA / CEU ABERTO) ;1;58707
2023;2;Média complexidade;6876617 - HCB;0201010330 - BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO SUPERIOR (POR AGULHA / CEU ABERTO) ;1;58708
2023;2;Média complexidade;6876617 - HCB;0201010372 - BIOPSIA DE PELE E PARTES MOLES;1;58709
2023;2;Média complexidade;6876617 - HCB;0201010542 - BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X ;5;58710
2023;2;Média complexidade;6876617 - HCB;0201010631 - PUNÇÃO LOMBAR ;37;58711
2023;2;Média complexidade;6876617 - HCB;0403010012 - CRANIOPLASTIA ;1;58712
2023;2;Média complexidade;6876617 - HCB;0403010020 - CRANIOTOMIA DESCOMPRESSIVA;1;58713
2023;2;Média complexidade;6876617 - HCB;0403010098 - DERIVACAO VENTRICULAR EXTERNAR-SUBGALEAL EXTERNA;3;58714
2023;2;Média complexidade;6876617 - HCB;0403010101 - DERIVACAO VENTRICULAR PARA PERITONEO / ATRIO / PLEURA / RAQUE ;7;58715
2023;2;Média complexidade;6876617 - HCB;0403010160 - RETIRADA DE DERIVACAO VENTRICULAR PARA PERITONEO / ATRIO / PLEURA / RAQUE ;3;58716
2023;2;Média complexidade;6876617 - HCB;0403010187 - REVISAO DE DERIVACAO VENTRICULAR PARA PERITONEO / ATRIO / PLEURA / RAQUE;5;58717
2023;2;Média complexidade;6876617 - HCB;0403010209 - TRATAMENTO CIRURGICO DE CRANIOSSINOSTOSE COM SUTURA UNICA ;1;58718
2023;2;Média complexidade;6876617 - HCB;0403010314 - TRATAMENTO CIRURGICO DE HEMATOMA SUBDURAL CRONICO ;1;58719
2023;2;Média complexidade;6876617 - HCB;0403010349 - TREPANACAO CRANIANA PARA PROPEDEUTICA NEUROCIRURGICA / IMPLANTE PARA MONITORIZACAO PIC;8;58720
2023;2;Média complexidade;6876617 - HCB;0403010357 - TREPANAÇÃO CRANIANA PARA PUNÇÃO OU BIÓPSIA (COM TÉCNICA COMPLEMENTAR) ;1;58721
2023;2;Média complexidade;6876617 - HCB;0403010365 - TREPANAÇÃO CRANIANA PARA PUNÇÃO OU BIÓPSIA;3;58722
2023;2;Média complexidade;6876617 - HCB;0404010032 - AMIGDALECTOMIA C/ ADENOIDECTOMIA;1;58723
2023;2;Média complexidade;6876617 - HCB;0404010113 - EXERESE DE PAPILOMA EM LARINGE;1;58724
2023;2;Média complexidade;6876617 - HCB;0404010377 - TRAQUEOSTOMIA ;1;58725
2023;2;Média complexidade;6876617 - HCB;0404010415 - TURBINECTOMIA ;1;58726
2023;2;Média complexidade;6876617 - HCB;0404020470 - RECONSTRUÇÃO DO SULCO GENGIVO-LABIAL;1;58727
2023;2;Média complexidade;6876617 - HCB;0406020590 - TROMBECTOMIA DO SISTEMA VENOSO;1;58728
2023;2;Média complexidade;6876617 - HCB;0406020620 - RETIRADA DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTÁVEL ;2;58729
2023;2;Média complexidade;6876617 - HCB;0407010050 - ESOFAGECTOMIA VIDEOLAPAROSCOPICA;1;58730
2023;2;Média complexidade;6876617 - HCB;0407010068 - ESOFAGO-COLONPLASTIA;1;58731
2023;2;Média complexidade;6876617 - HCB;0407010084 - ESOFAGOPLASTIA / GASTROPLASTIA;1;58732
2023;2;Média complexidade;6876617 - HCB;0407010092 - ESOFAGORRAFIA CERVICAL;1;58733
2023;2;Média complexidade;6876617 - HCB;0407010211 - GASTROSTOMIA;5;58734
2023;2;Média complexidade;6876617 - HCB;0407010246 - RETIRADA DE CORPO ESTRANHO DO TUBO DIGESTIVO POR ENDOSCOPIA ;0;58735
2023;2;Média complexidade;6876617 - HCB;0407010297 - TRATAMENTO CIRURGICO DE REFLUXO GASTROESOFAGICO ;3;58736
2023;2;Média complexidade;6876617 - HCB;0407020128 - DILATACAO DIGITAL / INSTRUMENTAL DO ANUS E/OU RETO;1;58737
2023;2;Média complexidade;6876617 - HCB;0407020187 - ENTEROANASTOMOSE (QUALQUER SEGMENTO);3;58738
2023;2;Média complexidade;6876617 - HCB;0407020209 - ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECCAO (QUALQUER SEGMENTO) ;1;58739
2023;2;Média complexidade;6876617 - HCB;0407020306 - JEJUNOSTOMIA / ILEOSTOMIA ;1;58740
2023;2;Média complexidade;6876617 - HCB;0407020381 - REMOCAO CIRURGICA DE FECALOMA ;1;58741
2023;2;Média complexidade;6876617 - HCB;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;5;58742
2023;2;Média complexidade;6876617 - HCB;0407030123 - ESPLENECTOMIA ;1;58743
2023;2;Média complexidade;6876617 - HCB;0407040064 - HERNIOPLASTIA EPIGASTRICA ;2;58744
2023;2;Média complexidade;6876617 - HCB;0407040099 - HERNIOPLASTIA INGUINAL (BILATERAL);5;58745
2023;2;Média complexidade;6876617 - HCB;0407040102 - HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);11;58746
2023;2;Média complexidade;6876617 - HCB;0407040129 - HERNIOPLASTIA UMBILICAL ;22;58747
2023;2;Média complexidade;6876617 - HCB;0407040161 - LAPAROTOMIA EXPLORADORA ;3;58748
2023;2;Média complexidade;6876617 - HCB;0407040170 - LAPAROTOMIA VIDEOLAPAROSCOPICA PARA DRENAGEM E/OU BIOPSIA ;2;58749
2023;2;Média complexidade;6876617 - HCB;0409010057 - CISTOENTEROPLASTIA;1;58750
2023;2;Média complexidade;6876617 - HCB;0409010065 - CISTOLITOTOMIA E/OU RETIRADA DE CORPO ESTRANHO DA BEXIGA;1;58751
2023;2;Média complexidade;6876617 - HCB;0409010090 - CISTOSTOMIA ;2;58752
2023;2;Média complexidade;6876617 - HCB;0409010170 - INSTALACAO ENDOSCOPICA DE CATETER DUPLO J ;2;58753
2023;2;Média complexidade;6876617 - HCB;0409010294 - NEFROSTOMIA PERCUTANEA;2;58754
2023;2;Média complexidade;6876617 - HCB;0409010324 - PIELOPLASTIA;3;58755
2023;2;Média complexidade;6876617 - HCB;0409010367 - RESSECCAO DO COLO VESICAL / TUMOR VESICAL A CEU ABERTO;1;58756
2023;2;Média complexidade;6876617 - HCB;0409010413 - TRATAMENTO CIRURGICO DE BEXIGA NEUROGENICA;1;58757
2023;2;Média complexidade;6876617 - HCB;0409010499 - TRATAMENTO CIRURGICO DE INCONTINENCIA URINARIA VIA ABDOMINAL;1;58758
2023;2;Média complexidade;6876617 - HCB;0409010502 - TRATAMENTO CIRURGICO DE REFLUXO VESICO-URETERAL ;2;58759
2023;2;Média complexidade;6876617 - HCB;0409010510 - TRATAMENTO CIRURGICO DE URETEROCELE ;1;58760
2023;2;Média complexidade;6876617 - HCB;0409010537 - URETEROCISTONEOSTOMIA ;3;58761
2023;2;Média complexidade;6876617 - HCB;0409010570 - URETEROPLASTIA;1;58762
2023;2;Média complexidade;6876617 - HCB;0409020036 - EXTRACAO ENDOSCOPICA DE CORPO ESTRANHO / CALCULO NA URETRA C/ CISTOSCOPIA ;2;58763
2023;2;Média complexidade;6876617 - HCB;0409020079 - MEATOTOMIA SIMPLES;3;58764
2023;2;Média complexidade;6876617 - HCB;0409020109 - RESSECCAO E FECHAMENTO DE FISTULA URETRAL ;1;58765
2023;2;Média complexidade;6876617 - HCB;0409020125 - URETROPLASTIA (RESSECCAO DE CORDA);4;58766
2023;2;Média complexidade;6876617 - HCB;0409040126 - ORQUIDOPEXIA BILATERAL;4;58767
2023;2;Média complexidade;6876617 - HCB;0409040134 - ORQUIDOPEXIA UNILATERAL ;12;58768
2023;2;Média complexidade;6876617 - HCB;0409040215 - TRATAMENTO CIRURGICO DE HIDROCELE ;7;58769
2023;2;Média complexidade;6876617 - HCB;0409050032 - CORRECAO DE HIPOSPADIA (1O TEMPO) ;9;58770
2023;2;Média complexidade;6876617 - HCB;0409050040 - CORRECAO DE HIPOSPADIA (2O TEMPO) ;2;58771
2023;2;Média complexidade;6876617 - HCB;0409050075 - PLASTICA TOTAL DO PENIS ;2;58772
2023;2;Média complexidade;6876617 - HCB;0409050083 - POSTECTOMIA ;5;58773
2023;2;Média complexidade;6876617 - HCB;0409070017 - ALARGAMENTO DA ENTRADA VAGINAL;0;58774
2023;2;Média complexidade;6876617 - HCB;0409070211 - RECONSTRUCAO DA VAGINA;1;58775
2023;2;Média complexidade;6876617 - HCB;0409070220 - TRATAMENTO CIRURGICO DE COAPTACAO DE NINFAS ;2;58776
2023;2;Média complexidade;6876617 - HCB;0409070262 - TRATAMENTO CIRURGICO DE HIPERTROFIA DOS PEQUENOS LABIOS ;1;58777
2023;2;Média complexidade;6876617 - HCB;0412010127 - TRAQUEOSTOMIA COM COLOCAÇÃO DE ORTESE TRAQUEAL OU TRAQUEOBRONQUICA;2;58778
2023;2;Média complexidade;6876617 - HCB;0412040166 - TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA ;1;58779
2023;2;Média complexidade;6876617 - HCB;0414020120 - EXODONTIA DE DENTE DECÍDUO;2;58780
2023;2;Média complexidade;6876617 - HCB;0414020138 - EXODONTIA DE DENTE PERMANENTE ;5;58781
2023;2;Média complexidade;6876617 - HCB;0414020154 - GENGIVECTOMIA (POR SEXTANTE);2;58782
2023;2;Média complexidade;6876617 - HCB;0414020413 - TRATAMENTO ODONTOLOGICO PARA PACIENTES COM NECESSIDADES ESPECIAIS ;3;58783
2023;2;Média complexidade;6876617 - HCB;0415040035 - DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS;1;58784
2023;2;Média complexidade;6876617 - HCB;0418010072 - IMPLANTE DE CATETER TENCKHOFF OU SIMILAR DE LONGA PERMANÊNCIA NA IRA (INCLUI CATETER) ;1;58785
2023;3;Alta complexidade;0010456 - HBDF;0201010372 - BIOPSIA DE PELE E PARTES MOLES;4;58786
2023;3;Alta complexidade;0010456 - HBDF;0201010437 - BIOPSIA DE RIM POR PUNCAO ;1;58787
2023;3;Alta complexidade;0010456 - HBDF;0201010542 - BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X ;1;58788
2023;3;Alta complexidade;0010456 - HBDF;0201010631 - PUNÇÃO LOMBAR ;7;58789
2023;3;Alta complexidade;0010456 - HBDF;0403010012 - CRANIOPLASTIA ;0;58790
2023;3;Alta complexidade;0010456 - HBDF;0403010020 - CRANIOTOMIA DESCOMPRESSIVA;0;58791
2023;3;Alta complexidade;0010456 - HBDF;0403010039 - CRANIOTOMIA DESCOMPRESSIVA DA FOSSA POSTERIOR ;0;58792
2023;3;Alta complexidade;0010456 - HBDF;0403010047 - CRANIOTOMIA PARA RETIRADA DE CISTO / ABSCESSO / GRANULOMA ENCEFALICO;2;58793
2023;3;Alta complexidade;0010456 - HBDF;0403010128 - MICROCIRURGIA CEREBRAL ENDOSCOPICA;0;58794
2023;3;Alta complexidade;0010456 - HBDF;0403010144 - RECONSTRUCAO CRANIANA / CRANIO-FACIAL ;1;58795
2023;3;Alta complexidade;0010456 - HBDF;0403010241 - TRATAMENTO CIRURGICO DE FISTULA LIQUORICA CRANIANA;3;58796
2023;3;Alta complexidade;0010456 - HBDF;0403010292 - TRATAMENTO CIRURGICO DE HEMATOMA INTRACEREBRAL (COM TECNICA COMPLEMENTAR) ;3;58797
2023;3;Alta complexidade;0010456 - HBDF;0403010357 - TREPANAÇÃO CRANIANA PARA PUNÇÃO OU BIÓPSIA (COM TÉCNICA COMPLEMENTAR) ;0;58798
2023;3;Alta complexidade;0010456 - HBDF;0403020018 - ENXERTO MICROCIRURGICO DE NERVO PERIFERICO (2 OU MAIS NERVOS) ;1;58799
2023;3;Alta complexidade;0010456 - HBDF;0403020050 - MICRONEUROLISE DE NERVO PERIFERICO;1;58800
2023;3;Alta complexidade;0010456 - HBDF;0403020093 - NEUROTOMIA SELETIVA DE TRIGEMEO E OUTROS NERVOS CRANIANOS ;1;58801
2023;3;Alta complexidade;0010456 - HBDF;0403030013 - CRANIOTOMIA PARA BIOPSIA ENCEFALICA ;1;58802
2023;3;Alta complexidade;0010456 - HBDF;0403030021 - CRANIOTOMIA PARA BIOPSIA ENCEFALICA (COM TÉCNICA COMPLEMENTAR);1;58803
2023;3;Alta complexidade;0010456 - HBDF;0403030048 - CRANIOTOMIA PARA RETIRADA DE TUMOR INTRACRANIANO;4;58804
2023;3;Alta complexidade;0010456 - HBDF;0403030064 - HIPOFISECTOMIA TRANSESFENOIDAL POR TECNICA COMPLEMENTAR ;5;58805
2023;3;Alta complexidade;0010456 - HBDF;0403030080 - MICROCIRURGIA DE TUMOR INTRADURAL E EXTRAMEDULAR;2;58806
2023;3;Alta complexidade;0010456 - HBDF;0403030102 - MICROCIRURGIA DE TUMOR MEDULAR;1;58807
2023;3;Alta complexidade;0010456 - HBDF;0403030129 - MICROCIRURGIA PARA TUMOR DA BASE DO CRANIO;3;58808
2023;3;Alta complexidade;0010456 - HBDF;0403030145 - MICROCIRURGIA PARA TUMOR INTRACRANIANO;16;58809
2023;3;Alta complexidade;0010456 - HBDF;0403030153 - MICROCIRURGIA PARA TUMOR INTRACRANIANO (COM TECNICA COMPLEMENTAR) ;5;58810
2023;3;Alta complexidade;0010456 - HBDF;0403040094 - MICROCIRURGIA PARA ANEURISMA DA CIRCULAÇÃO CEREBRAL ANTERIOR MAIOR QUE 1,5 CM ;2;58811
2023;3;Alta complexidade;0010456 - HBDF;0403040116 - MICROCIRURGIA P/ARA ANEURISMA DA CIRCULAÇÃO CEREBRAL ANTERIOR MENOR QUE 1,5 CM;4;58812
2023;3;Alta complexidade;0010456 - HBDF;0403050030 - BLOQUEIOS PROLONGADOS DE SISTEMA NERVOSO PERIFERICO / CENTRAL COM BOMBA DE INFUSAO;2;58813
2023;3;Alta complexidade;0010456 - HBDF;0403060052 - MICROCIRURGIA PARA LOBECTOMIA TEMPORAL / AMIGDALO-HIPOCAMPECTOMIA SELETIVA;1;58814
2023;3;Alta complexidade;0010456 - HBDF;0403070040 - EMBOLIZAÇÃO DE ANEURISMA CEREBRAL MAIOR QUE 1,5 CM COM COLO ESTREITO;3;58815
2023;3;Alta complexidade;0010456 - HBDF;0403070058 - EMBOLIZAÇÃO DE ANEURISMA CEREBRAL MAIOR QUE 1,5 CM COM COLO LARGO ;1;58816
2023;3;Alta complexidade;0010456 - HBDF;0403070104 - EMBOLIZAÇÃO DE MALFORMAÇÃO ARTERIO-VENOSA DURAL COMPLEXA DO SISTEMA NERVOSO CENTRAL ;2;58817
2023;3;Alta complexidade;0010456 - HBDF;0403070155 - EMBOLIZAÇÃO DE ANEURISMA CEREBRAL MENOR QUE 1,5 CM COM COLO ESTREITO;8;58818
2023;3;Alta complexidade;0010456 - HBDF;0403070163 - EMBOLIZAÇÃO DE ANEURISMA CEREBRAL MENOR DO QUE 1,5 CM COM COLO LARGO;2;58819
2023;3;Alta complexidade;0010456 - HBDF;0403080010 - IMPLANTE DE ELETRODO PARA ESTIMULAÇÃO CEREBRAL;1;58820
2023;3;Alta complexidade;0010456 - HBDF;0404010334 - SINUSOTOMIA ESFENOIDAL;1;58821
2023;3;Alta complexidade;0010456 - HBDF;0404010431 - ARITENOIDECTOMIA COM LARINGOFISSURA ;1;58822
2023;3;Alta complexidade;0010456 - HBDF;0404010520 - SEPTOPLASTIA REPARADORA NÂO ESTÉTICA;1;58823
2023;3;Alta complexidade;0010456 - HBDF;0404020224 - RECONSTRUÇÃO TOTAL DE CAVIDADE ORBITÁRIA;1;58824
2023;3;Alta complexidade;0010456 - HBDF;0404020488 - OSTEOTOMIA DAS FRATURAS ALVEOLO-DENTÁRIAS ;1;58825
2023;3;Alta complexidade;0010456 - HBDF;0404020690 - OSTEOTOMIA CRÂNIO-FACIAL;1;58826
2023;3;Alta complexidade;0010456 - HBDF;0404030068 - OSTEOPLASTIA DO MENTO COM OU SEM IMPLANTE ALOPLÁSTICO ;1;58827
2023;3;Alta complexidade;0010456 - HBDF;0405030134 - VITRECTOMIA ANTERIOR;1;58828
2023;3;Alta complexidade;0010456 - HBDF;0405040148 - ORBITOTOMIA ;2;58829
2023;3;Alta complexidade;0010456 - HBDF;0405040156 - RECONSTITUICAO DE CAVIDADE ORBITÁRIA;1;58830
2023;3;Alta complexidade;0010456 - HBDF;0405050372 - FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;7;58831
2023;3;Alta complexidade;0010456 - HBDF;0406010560 - IMPLANTE DE CARDIOVERSOR DESFIBRILADOR DE CÂMARA ÚNICA TRANSVENOSO;1;58832
2023;3;Alta complexidade;0010456 - HBDF;0406010587 - IMPLANTE DE CARDIOVERSOR DESFIBRILADOR DE CÃMARA DUPLA TRANSVENOSO;4;58833
2023;3;Alta complexidade;0010456 - HBDF;0406010609 - IMPLANTE DE CARDIOVERSOR DESFIBRILADOR (CDI) MULTI-SITIO TRANSVENOSO;2;58834
2023;3;Alta complexidade;0010456 - HBDF;0406010650 - IMPLANTE DE MARCAPASSO DE CÂMARA DUPLA TRANSVENOSO;20;58835
2023;3;Alta complexidade;0010456 - HBDF;0406010676 - IMPLANTE DE MARCAPASSO DE CÂMARA ÚNICA TRANSVENOSO;1;58836
2023;3;Alta complexidade;0010456 - HBDF;0406010692 - IMPLANTE DE PRÓTESE VALVAR;4;58837
2023;3;Alta complexidade;0010456 - HBDF;0406010765 - PERICARDIECTOMIA PARCIAL;1;58838
2023;3;Alta complexidade;0010456 - HBDF;0406010803 - PLÁSTICA VALVAR ;2;58839
2023;3;Alta complexidade;0010456 - HBDF;0406010820 - PLÁSTICA VALVAR E/OU TROCA VALVAR MÚLTIPLA;6;58840
2023;3;Alta complexidade;0010456 - HBDF;0406010927 - REVASCULARIZAÇÃO MIOCÁRDICA C/ USO DE EXTRACÓRPOREA ;2;58841
2023;3;Alta complexidade;0010456 - HBDF;0406010935 - REVASCULARIZAÇÃO MIOCÁRDICA C/ USO DE EXTRACÓRPOREA (C/ 2 OU MAIS ENXERTOS) ;5;58842
2023;3;Alta complexidade;0010456 - HBDF;0406010986 - TROCA DE AORTA ASCENDENTE ;2;58843
2023;3;Alta complexidade;0010456 - HBDF;0406011117 - TROCA DE GERADOR DE CARDIO-DESFIBRILADOR MULTI-SITIO;1;58844
2023;3;Alta complexidade;0010456 - HBDF;0406011125 - TROCA DE GERADOR DE MARCAPASSO DE CÂMARA DUPLA;16;58845
2023;3;Alta complexidade;0010456 - HBDF;0406011150 - TROCA DE GERADOR E DE ELETRODO DE MARCAPASSO DE CÂMARA ÚNICA;1;58846
2023;3;Alta complexidade;0010456 - HBDF;0406011184 - TROCA DE GERADOR E DE ELETRODOS DE MARCAPASSO DE CÂMARA DUPLA ;3;58847
2023;3;Alta complexidade;0010456 - HBDF;0406011206 - TROCA VALVAR C/ REVASCULARIZAÇÃO MIOCÁRDICA ;2;58848
2023;3;Alta complexidade;0010456 - HBDF;0406020078 - IMPLANTAÇÃO DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTAVEL (PROCEDIMENTO PRINCIPAL) ;4;58849
2023;3;Alta complexidade;0010456 - HBDF;0406020167 - FASCIOTOMIA P/ DESCOMPRESSÃO;1;58850
2023;3;Alta complexidade;0010456 - HBDF;0406020370 - PONTE-TROMBOENDARTERECTOMIA DE CARÓTIDA ;1;58851
2023;3;Alta complexidade;0010456 - HBDF;0406020426 - REVASCULARIZAÇÃO DO MEMBRO SUPERIOR ;1;58852
2023;3;Alta complexidade;0010456 - HBDF;0406020442 - REVASCULARIZAÇÃO POR PONTE / TROMBOENDARTERECTOMIA FEMURO-POPLÍTEA DISTAL ;2;58853
2023;3;Alta complexidade;0010456 - HBDF;0406020450 - REVASCULARIZAÇÃO POR PONTE / TROMBOENDARTERECTOMIA FEMURO-POPLÍTEA PROXIMAL ;3;58854
2023;3;Alta complexidade;0010456 - HBDF;0406030014 - ANGIOPLASTIA CORONARIANA;2;58855
2023;3;Alta complexidade;0010456 - HBDF;0406030022 - ANGIOPLASTIA CORONARIANA C/ IMPLANTE DE DOIS STENTS ;16;58856
2023;3;Alta complexidade;0010456 - HBDF;0406030030 - ANGIOPLASTIA CORONARIANA COM IMPLANTE DE STENT;18;58857
2023;3;Alta complexidade;0010456 - HBDF;0406030049 - ANGIOPLASTIA CORONARIANA PRIMÁRIA ;3;58858
2023;3;Alta complexidade;0010456 - HBDF;0406030103 - RETIRADA DE CORPO ESTRANHO DE SISTEMA CARDIOVASCULAR POR TÉCNICAS HEMODINÂMICAS ;2;58859
2023;3;Alta complexidade;0010456 - HBDF;0406030146 - VALVULOPLASTIA TRICUSPIDE PERCUTANEA;1;58860
2023;3;Alta complexidade;0010456 - HBDF;0406040028 - ANGIOPLASTIA INTRALUMINAL DE AORTA, VEIA CAVA / VASOS ILÍACOS (COM STENT) ;1;58861
2023;3;Alta complexidade;0010456 - HBDF;0406040044 - ANGIOPLASTIA INTRALUMINAL DE AORTA, VEIA CAVA / VASOS ILÍACOS (SEM STENT) ;1;58862
2023;3;Alta complexidade;0010456 - HBDF;0406040052 - ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (SEM STENT) ;13;58863
2023;3;Alta complexidade;0010456 - HBDF;0406040060 - ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (COM STENT NÃO RECOBERTO) ;5;58864
2023;3;Alta complexidade;0010456 - HBDF;0406040079 - ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (COM STENT RECOBERTO) ;3;58865
2023;3;Alta complexidade;0010456 - HBDF;0406040095 - ANGIOPLASTIA INTRALUMINAL DE VASOS DO PESCOÇO OU TRONCOS SUPRA-AÓRTICOS (COM STENT NÃO RECOBERTO) ;1;58866
2023;3;Alta complexidade;0010456 - HBDF;0406040141 - COLOCAÇÃO PERCUTÂNEA DE FILTRO DE VEIA CAVA (NA TROMBOSE VENOSA PERIFÉRICA E EMBOLIA PULMONAR);1;58867
2023;3;Alta complexidade;0010456 - HBDF;0406040168 - CORREÇÃO ENDOVASCULAR DE ANEURISMA / DISSECÇÃO DA AORTA ABDOMINAL E ILÍACAS COM ENDOPRÓTESE BIFURCADA ;3;58868
2023;3;Alta complexidade;0010456 - HBDF;0406040176 - CORREÇÃO ENDOVASCULAR DE ANEURISMA / DISSECÇÃO DA AORTA TORÁCICA COM ENDOPRÓTESE RETA OU CÔNICA ;2;58869
2023;3;Alta complexidade;0010456 - HBDF;0406040184 - CORREÇÃO ENDOVASCULAR DE ANEURISMA / DISSECÇÃO DAS ILÍACAS COM ENDOPRÓTESE TUBULAR;1;58870
2023;3;Alta complexidade;0010456 - HBDF;0406040206 - EMBOLIZAÇÃO DE MALFORMAÇÃO VASCULAR ARTÉRIO-VENOSA (INCLUI ESTUDO ANGIOGRÁFICO) ;2;58871
2023;3;Alta complexidade;0010456 - HBDF;0406040290 - TRATAMENTO DE EPISTAXE POR EMBOLIZAÇÃO (INCLUI ESTUDO ANGIOGRÁFICO E/OU ENDOSCÓPICO);3;58872
2023;3;Alta complexidade;0010456 - HBDF;0406040311 - TRATAMENTO DE HEMOPTISE POR EMBOLIZAÇÃO PERCUTÂNEA (INCLUI ESTUDO ANGIOGRÁFICO) ;1;58873
2023;3;Alta complexidade;0010456 - HBDF;0406050015 - ESTUDO ELETROFISIOLÓGICO DIAGNÓSTICO;2;58874
2023;3;Alta complexidade;0010456 - HBDF;0406050031 - ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DE TAQUICARDIA ATRIAL DIREITA);1;58875
2023;3;Alta complexidade;0010456 - HBDF;0406050040 - ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DE TAQUICARDIA POR REENTRADA NODAL DE VIAS ANÔMALAS DIREITAS, DE TV IDIOPÁTICA, DE VENTRÍCULO DIREITO E VENTRÍCULO ESQUERDO). ;5;58876
2023;3;Alta complexidade;0010456 - HBDF;0407020101 - COLOSTOMIA;0;58877
2023;3;Alta complexidade;0010456 - HBDF;0407020306 - JEJUNOSTOMIA / ILEOSTOMIA ;0;58878
2023;3;Alta complexidade;0010456 - HBDF;0407020411 - RETOSSIGMOIDECTOMIA ABDOMINO-PERINEAL ;1;58879
2023;3;Alta complexidade;0010456 - HBDF;0407030123 - ESPLENECTOMIA ;1;58880
2023;3;Alta complexidade;0010456 - HBDF;0407030255 - COLANGIOPANCREATOGRAFIA RETRÓGRADA ENDOSCÓPICA TERAPÊUTICA;2;58881
2023;3;Alta complexidade;0010456 - HBDF;0407040161 - LAPAROTOMIA EXPLORADORA ;0;58882
2023;3;Alta complexidade;0010456 - HBDF;0408030054 - ARTRODESE CERVICAL / CERVICO-TORÁCICA POSTERIOR TRES NÍVEIS ;1;58883
2023;3;Alta complexidade;0010456 - HBDF;0408030291 - ARTRODESE TORACO-LOMBO-SACRA POSTERIOR, DOIS NÍVEIS,;1;58884
2023;3;Alta complexidade;0010456 - HBDF;0408030380 - DISCECTOMIA CERVICAL / LOMBAR / LOMBO-SACRA POR VIA POSTERIOR (1 NÍVEL C/ MICROSCÓPIO);2;58885
2023;3;Alta complexidade;0010456 - HBDF;0408040041 - ARTROPLASTIA DE QUADRIL (NÃO CONVENCIONAL);1;58886
2023;3;Alta complexidade;0010456 - HBDF;0408040068 - ARTROPLASTIA TOTAL DE CONVERSÃO DO QUADRIL;1;58887
2023;3;Alta complexidade;0010456 - HBDF;0408040076 - ARTROPLASTIA DE REVISÃO OU RECONSTRUÇÃO DO QUADRIL;1;58888
2023;3;Alta complexidade;0010456 - HBDF;0408040092 - ARTROPLASTIA TOTAL PRIMARIA DO QUADRIL NÃO CIMENTADA / HÍBRIDA;4;58889
2023;3;Alta complexidade;0010456 - HBDF;0408040254 - TRATAMENTO CIRÚRGICO DE ASSOCIAÇÃO FRATURA / LUXAÇÃO / FRATURA-LUXAÇÃO / DISJUNÇÃO DO ANEL PÉLVICO;1;58890
2023;3;Alta complexidade;0010456 - HBDF;0408040297 - TRATAMENTO CIRÚRGICO DE FRATURA DO ACETÁBULO;1;58891
